index,date,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,TotalCases,DailyTotals,TotalDeaths,DailyDeaths,TotalRecovered,DailyRecovered,population
1348,2020-07-18,MANITOBA,-10.0,4.0,136.0,-30.0,-7.0,1.0,336,0,7,0,318,0,1379121
1349,2020-07-18,NEWFOUNDLAND AND LABRADOR,-4.0,11.0,221.0,-2.0,-2.0,-2.0,262,0,3,0,259,0,520437
1350,2020-07-18,NOVA SCOTIA,-13.0,-7.0,240.0,-22.0,-6.0,1.0,1067,0,63,0,1002,0,978274
1351,2020-07-18,ONTARIO,-22.0,-2.0,210.0,-32.0,-6.0,3.0,37440,166,2748,2,33294,132,14745040
1352,2020-07-18,QUEBEC,-19.0,-4.0,243.0,-24.0,-2.0,0.0,57300,158,5654,7,50027,88,8552362
1353,2020-07-18,SASKATCHEWAN,-14.0,5.0,210.0,-27.0,-5.0,2.0,941,5,15,0,798,5,1181987
1354,2020-07-19,ALBERTA,-14.0,-3.0,127.0,-34.0,-11.0,0.0,9219,0,167,0,8193,0,4428247
1355,2020-07-19,BRITISH COLUMBIA,-10.0,4.0,181.0,-23.0,-15.0,0.0,3198,0,189,0,2802,0,5120184
1356,2020-07-19,MANITOBA,-2.0,3.0,199.0,-29.0,-10.0,-2.0,336,0,7,0,318,0,1379121
1357,2020-07-19,ONTARIO,-23.0,-9.0,111.0,-40.0,-10.0,4.0,37604,164,2751,3,33407,113,14745040
1358,2020-07-19,QUEBEC,-11.0,-6.0,165.0,-33.0,0.0,0.0,57466,166,5655,1,50050,23,8552362
1359,2020-07-19,SASKATCHEWAN,-4.0,4.0,326.0,-28.0,-5.0,-2.0,943,2,15,0,799,1,1181987
1360,2020-07-20,ALBERTA,-6.0,10.0,135.0,-46.0,-39.0,8.0,9587,368,170,3,8308,115,4428247
1361,2020-07-20,BRITISH COLUMBIA,-10.0,10.0,172.0,-39.0,-40.0,8.0,3330,132,189,0,2858,56,5120184
1362,2020-07-20,MANITOBA,3.0,10.0,160.0,-38.0,-35.0,8.0,354,18,7,0,318,0,1379121
1363,2020-07-20,NOVA SCOTIA,3.0,7.0,260.0,-35.0,-38.0,7.0,1067,0,63,0,1003,1,978274
1364,2020-07-20,ONTARIO,-17.0,3.0,154.0,-49.0,-46.0,12.0,37739,135,2752,1,33513,106,14745040
1365,2020-07-20,QUEBEC,1.0,7.0,259.0,-46.0,-48.0,9.0,57616,150,5657,2,50190,140,8552362
1366,2020-07-20,SASKATCHEWAN,4.0,14.0,213.0,-38.0,-34.0,6.0,962,19,15,0,802,3,1181987
1367,2020-07-21,ALBERTA,-8.0,7.0,135.0,-49.0,-39.0,9.0,9728,141,172,2,8363,55,4428247
1368,2020-07-21,BRITISH COLUMBIA,-10.0,12.0,203.0,-40.0,-38.0,10.0,3328,2,189,0,2873,15,5120184
1369,2020-07-21,MANITOBA,1.0,13.0,170.0,-38.0,-34.0,8.0,366,12,7,0,318,0,1379121
1370,2020-07-21,NEW BRUNSWICK,3.0,3.0,286.0,-18.0,-33.0,5.0,170,0,2,0,163,0,780890
1371,2020-07-21,ONTARIO,-18.0,3.0,145.0,-49.0,-45.0,13.0,37942,203,2753,1,33605,92,14745040
1372,2020-07-21,QUEBEC,0.0,6.0,266.0,-46.0,-48.0,10.0,57796,180,5658,1,50298,108,8552362
1373,2020-07-22,ALBERTA,-8.0,12.0,119.0,-50.0,-37.0,10.0,9861,133,174,2,8436,73,4428247
1374,2020-07-22,BRITISH COLUMBIA,-11.0,11.0,160.0,-39.0,-38.0,9.0,3362,34,189,0,2888,15,5120184
1375,2020-07-22,MANITOBA,2.0,10.0,186.0,-38.0,-33.0,7.0,374,8,7,0,318,0,1379121
1376,2020-07-22,NEW BRUNSWICK,3.0,4.0,259.0,-18.0,-32.0,5.0,170,0,2,0,165,2,780890
1377,2020-07-22,ONTARIO,-21.0,-2.0,68.0,-52.0,-45.0,15.0,38107,165,2755,2,33812,207,14745040
1378,2020-07-22,QUEBEC,-5.0,3.0,201.0,-47.0,-47.0,11.0,57938,142,5662,4,50373,75,8552362
1379,2020-07-22,SASKATCHEWAN,0.0,16.0,270.0,-33.0,-30.0,5.0,1030,60,15,0,825,12,1181987
1380,2020-07-23,ALBERTA,-12.0,9.0,72.0,-51.0,-38.0,10.0,9975,114,176,2,8506,70,4428247
1381,2020-07-23,BRITISH COLUMBIA,-13.0,9.0,136.0,-40.0,-37.0,10.0,3392,30,190,1,2898,10,5120184
1382,2020-07-23,MANITOBA,1.0,15.0,156.0,-40.0,-32.0,8.0,375,1,7,0,319,1,1379121
1383,2020-07-23,NEW BRUNSWICK,3.0,4.0,159.0,-22.0,-33.0,7.0,170,0,2,0,165,0,780890
1384,2020-07-23,NEWFOUNDLAND AND LABRADOR,9.0,7.0,237.0,-13.0,-32.0,3.0,264,0,3,0,259,0,520437
1385,2020-07-23,NOVA SCOTIA,-1.0,2.0,138.0,-42.0,-36.0,8.0,1067,0,63,0,1003,0,978274
1386,2020-07-23,ONTARIO,-18.0,4.0,148.0,-48.0,-44.0,13.0,38210,103,2755,0,33963,151,14745040
1387,2020-07-23,QUEBEC,-6.0,4.0,221.0,-46.0,-46.0,11.0,58080,142,5662,0,50505,132,8552362
1388,2020-07-23,SASKATCHEWAN,-1.0,15.0,241.0,-39.0,-32.0,6.0,1072,42,16,1,838,13,1181987
1389,2020-07-24,ALBERTA,-17.0,6.0,90.0,-48.0,-36.0,9.0,10086,111,181,5,8567,61,4428247
1390,2020-07-24,BRITISH COLUMBIA,-15.0,7.0,133.0,-38.0,-36.0,8.0,3419,27,191,1,2934,36,5120184
1391,2020-07-24,MANITOBA,-7.0,8.0,144.0,-42.0,-34.0,7.0,384,9,7,0,319,0,1379121
1392,2020-07-24,NEW BRUNSWICK,-7.0,2.0,274.0,-20.0,-33.0,5.0,170,0,2,0,165,0,780890
1393,2020-07-24,NEWFOUNDLAND AND LABRADOR,-6.0,4.0,131.0,-9.0,-9.0,6.0,265,1,3,0,259,0,520437
1394,2020-07-24,NOVA SCOTIA,-8.0,1.0,225.0,-34.0,-34.0,7.0,1067,0,63,0,1003,0,978274
1395,2020-07-24,ONTARIO,-22.0,-1.0,165.0,-47.0,-43.0,12.0,38405,195,2758,3,34100,137,14745040
1396,2020-07-24,QUEBEC,-17.0,-1.0,226.0,-42.0,-45.0,9.0,58243,163,5663,1,50615,110,8552362
1397,2020-07-24,SASKATCHEWAN,-10.0,10.0,238.0,-35.0,-31.0,4.0,1099,27,16,0,848,10,1181987
1398,2020-07-25,ALBERTA,-17.0,3.0,177.0,-33.0,-8.0,1.0,10086,0,181,0,8567,0,4428247
1399,2020-07-25,BRITISH COLUMBIA,-16.0,6.0,156.0,-29.0,-14.0,2.0,3419,0,191,0,2934,0,5120184
1400,2020-07-25,MANITOBA,-13.0,1.0,167.0,-30.0,-7.0,1.0,384,0,7,0,319,0,1379121
1401,2020-07-25,NEWFOUNDLAND AND LABRADOR,-8.0,4.0,228.0,4.0,0.0,-3.0,265,0,3,0,259,0,520437
1402,2020-07-25,NOVA SCOTIA,-15.0,-10.0,327.0,-23.0,-7.0,0.0,1067,0,63,0,1003,0,978274
1403,2020-07-25,ONTARIO,-22.0,-3.0,220.0,-31.0,-5.0,2.0,38543,138,2759,1,34240,140,14745040
1404,2020-07-25,QUEBEC,-20.0,-6.0,255.0,-25.0,-5.0,1.0,58414,171,5666,3,50703,88,8552362
1405,2020-07-25,SASKATCHEWAN,-17.0,1.0,224.0,-25.0,-6.0,1.0,1136,37,16,0,862,14,1181987
