date_updated,iso_code,continent,location,new_cases,new_deaths,new_tests,population,population_density,median_age,total_cases_updated,total_deaths_updated,total_tests_updated,StringencyIndex_updated,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,ContainmentHealthIndex_updated,EconomicSupportIndex_updated
2020-06-20,SGP,Asia,Singapore,142.0,0.0,0.0,5850343.0,7915.731,42.4,41615.0,26.0,340894.0,53.7,60.71,65.38,59.09,100.0
2020-06-21,SGP,Asia,Singapore,218.0,0.0,0.0,5850343.0,7915.731,42.4,41833.0,26.0,340894.0,53.7,60.71,65.38,59.09,100.0
2020-06-22,SGP,Asia,Singapore,262.0,0.0,0.0,5850343.0,7915.731,42.4,42095.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-23,SGP,Asia,Singapore,218.0,0.0,0.0,5850343.0,7915.731,42.4,42313.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-24,SGP,Asia,Singapore,119.0,0.0,0.0,5850343.0,7915.731,42.4,42432.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-25,SGP,Asia,Singapore,191.0,0.0,0.0,5850343.0,7915.731,42.4,42623.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-26,SGP,Asia,Singapore,113.0,0.0,0.0,5850343.0,7915.731,42.4,42736.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-27,SGP,Asia,Singapore,219.0,0.0,0.0,5850343.0,7915.731,42.4,42955.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-28,SGP,Asia,Singapore,291.0,0.0,0.0,5850343.0,7915.731,42.4,43246.0,26.0,376749.0,53.7,60.71,65.38,59.09,100.0
2020-06-29,SGP,Asia,Singapore,213.0,0.0,0.0,5850343.0,7915.731,42.4,43459.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-06-30,SGP,Asia,Singapore,202.0,0.0,0.0,5850343.0,7915.731,42.4,43661.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-01,SGP,Asia,Singapore,246.0,0.0,0.0,5850343.0,7915.731,42.4,43907.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-02,SGP,Asia,Singapore,215.0,0.0,0.0,5850343.0,7915.731,42.4,44122.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-03,SGP,Asia,Singapore,188.0,0.0,0.0,5850343.0,7915.731,42.4,44310.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-04,SGP,Asia,Singapore,169.0,0.0,0.0,5850343.0,7915.731,42.4,44479.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-05,SGP,Asia,Singapore,185.0,0.0,0.0,5850343.0,7915.731,42.4,44664.0,26.0,414396.0,53.7,60.71,65.38,59.09,100.0
2020-07-06,SGP,Asia,Singapore,0.0,0.0,0.0,5850343.0,7915.731,42.4,44664.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-07,SGP,Asia,Singapore,319.0,0.0,0.0,5850343.0,7915.731,42.4,44983.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-08,SGP,Asia,Singapore,157.0,0.0,0.0,5850343.0,7915.731,42.4,45140.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-09,SGP,Asia,Singapore,158.0,0.0,0.0,5850343.0,7915.731,42.4,45298.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-10,SGP,Asia,Singapore,124.0,0.0,0.0,5850343.0,7915.731,42.4,45422.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-11,SGP,Asia,Singapore,191.0,0.0,0.0,5850343.0,7915.731,42.4,45613.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-12,SGP,Asia,Singapore,170.0,0.0,0.0,5850343.0,7915.731,42.4,45783.0,26.0,467008.0,53.7,60.71,65.38,59.09,100.0
2020-07-13,SGP,Asia,Singapore,178.0,0.0,0.0,5850343.0,7915.731,42.4,45961.0,26.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-14,SGP,Asia,Singapore,322.0,0.0,0.0,5850343.0,7915.731,42.4,46283.0,26.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-15,SGP,Asia,Singapore,346.0,1.0,0.0,5850343.0,7915.731,42.4,46629.0,27.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-16,SGP,Asia,Singapore,249.0,0.0,0.0,5850343.0,7915.731,42.4,46878.0,27.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-17,SGP,Asia,Singapore,248.0,0.0,0.0,5850343.0,7915.731,42.4,47126.0,27.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-18,SGP,Asia,Singapore,327.0,0.0,0.0,5850343.0,7915.731,42.4,47453.0,27.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-19,SGP,Asia,Singapore,202.0,0.0,0.0,5850343.0,7915.731,42.4,47655.0,27.0,519911.0,53.7,60.71,65.38,59.09,100.0
2020-07-20,SGP,Asia,Singapore,257.0,0.0,0.0,5850343.0,7915.731,42.4,47912.0,27.0,571496.0,53.7,60.71,65.38,59.09,100.0
2020-07-21,SGP,Asia,Singapore,123.0,0.0,0.0,5850343.0,7915.731,42.4,48035.0,27.0,571496.0,53.7,60.71,65.38,59.09,100.0
2020-07-22,SGP,Asia,Singapore,399.0,0.0,0.0,5850343.0,7915.731,42.4,48434.0,27.0,571496.0,53.7,60.71,65.38,59.09,100.0
2020-07-23,SGP,Asia,Singapore,310.0,0.0,0.0,5850343.0,7915.731,42.4,48744.0,27.0,571496.0,51.85,57.14,64.1,57.58,100.0
2020-07-24,SGP,Asia,Singapore,354.0,0.0,0.0,5850343.0,7915.731,42.4,49098.0,27.0,571496.0,51.85,57.14,64.1,57.58,100.0
2020-07-25,SGP,Asia,Singapore,277.0,0.0,0.0,5850343.0,7915.731,42.4,49375.0,27.0,571496.0,51.85,57.14,64.1,57.58,100.0
2020-07-26,SGP,Asia,Singapore,513.0,0.0,0.0,5850343.0,7915.731,42.4,49888.0,27.0,571496.0,51.85,57.14,64.1,57.58,100.0
2020-07-27,SGP,Asia,Singapore,481.0,0.0,0.0,5850343.0,7915.731,42.4,50369.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-07-28,SGP,Asia,Singapore,469.0,0.0,0.0,5850343.0,7915.731,42.4,50838.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-07-29,SGP,Asia,Singapore,359.0,0.0,0.0,5850343.0,7915.731,42.4,51197.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-07-30,SGP,Asia,Singapore,334.0,0.0,0.0,5850343.0,7915.731,42.4,51531.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-07-31,SGP,Asia,Singapore,278.0,0.0,0.0,5850343.0,7915.731,42.4,51809.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-08-01,SGP,Asia,Singapore,396.0,0.0,0.0,5850343.0,7915.731,42.4,52205.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-08-02,SGP,Asia,Singapore,307.0,0.0,0.0,5850343.0,7915.731,42.4,52512.0,27.0,616310.0,51.85,57.14,64.1,57.58,100.0
2020-08-03,SGP,Asia,Singapore,313.0,0.0,0.0,5850343.0,7915.731,42.4,52825.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-04,SGP,Asia,Singapore,226.0,0.0,0.0,5850343.0,7915.731,42.4,53051.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-05,SGP,Asia,Singapore,295.0,0.0,0.0,5850343.0,7915.731,42.4,53346.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-06,SGP,Asia,Singapore,908.0,0.0,0.0,5850343.0,7915.731,42.4,54254.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-07,SGP,Asia,Singapore,301.0,0.0,0.0,5850343.0,7915.731,42.4,54555.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-08,SGP,Asia,Singapore,242.0,0.0,0.0,5850343.0,7915.731,42.4,54797.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-09,SGP,Asia,Singapore,132.0,0.0,0.0,5850343.0,7915.731,42.4,54929.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-10,SGP,Asia,Singapore,175.0,0.0,0.0,5850343.0,7915.731,42.4,55104.0,27.0,650702.0,51.85,57.14,64.1,57.58,100.0
2020-08-11,SGP,Asia,Singapore,188.0,0.0,0.0,5850343.0,7915.731,42.4,55292.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-12,SGP,Asia,Singapore,61.0,0.0,0.0,5850343.0,7915.731,42.4,55353.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-13,SGP,Asia,Singapore,42.0,0.0,0.0,5850343.0,7915.731,42.4,55395.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-14,SGP,Asia,Singapore,102.0,0.0,0.0,5850343.0,7915.731,42.4,55497.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-15,SGP,Asia,Singapore,83.0,0.0,0.0,5850343.0,7915.731,42.4,55580.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-16,SGP,Asia,Singapore,81.0,0.0,0.0,5850343.0,7915.731,42.4,55661.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-17,SGP,Asia,Singapore,86.0,0.0,0.0,5850343.0,7915.731,42.4,55747.0,27.0,686738.0,51.85,57.14,64.1,57.58,100.0
2020-08-18,SGP,Asia,Singapore,91.0,0.0,0.0,5850343.0,7915.731,42.4,55838.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-19,SGP,Asia,Singapore,100.0,0.0,0.0,5850343.0,7915.731,42.4,55938.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-20,SGP,Asia,Singapore,93.0,0.0,0.0,5850343.0,7915.731,42.4,56031.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-21,SGP,Asia,Singapore,68.0,0.0,0.0,5850343.0,7915.731,42.4,56099.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-22,SGP,Asia,Singapore,117.0,0.0,0.0,5850343.0,7915.731,42.4,56216.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-23,SGP,Asia,Singapore,50.0,0.0,0.0,5850343.0,7915.731,42.4,56266.0,27.0,731313.0,51.85,57.14,64.1,57.58,100.0
2020-08-24,SGP,Asia,Singapore,87.0,0.0,0.0,5850343.0,7915.731,42.4,56353.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-25,SGP,Asia,Singapore,51.0,0.0,0.0,5850343.0,7915.731,42.4,56404.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-26,SGP,Asia,Singapore,31.0,0.0,0.0,5850343.0,7915.731,42.4,56435.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-27,SGP,Asia,Singapore,60.0,0.0,0.0,5850343.0,7915.731,42.4,56495.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-28,SGP,Asia,Singapore,77.0,0.0,0.0,5850343.0,7915.731,42.4,56572.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-29,SGP,Asia,Singapore,94.0,0.0,0.0,5850343.0,7915.731,42.4,56666.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-30,SGP,Asia,Singapore,51.0,0.0,0.0,5850343.0,7915.731,42.4,56717.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-08-31,SGP,Asia,Singapore,54.0,0.0,0.0,5850343.0,7915.731,42.4,56771.0,27.0,758569.0,51.85,57.14,64.1,57.58,100.0
2020-04-01,SLE,Africa,Sierra Leone,1.0,0.0,0.0,7976985.0,104.7,19.1,1.0,0.0,0.0,60.19,72.62,58.33,64.39,25.0
2020-04-02,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,1.0,0.0,0.0,60.19,72.62,58.33,64.39,25.0
2020-04-03,SLE,Africa,Sierra Leone,1.0,0.0,0.0,7976985.0,104.7,19.1,2.0,0.0,0.0,60.19,72.62,58.33,64.39,25.0
2020-04-04,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,2.0,0.0,0.0,60.19,72.62,58.33,64.39,25.0
2020-04-05,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,4.0,0.0,0.0,88.89,90.48,78.21,87.88,25.0
2020-04-06,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,6.0,0.0,0.0,88.89,90.48,78.21,87.88,25.0
2020-04-07,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,6.0,0.0,0.0,88.89,90.48,78.21,87.88,25.0
2020-04-08,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,6.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-09,SLE,Africa,Sierra Leone,1.0,0.0,0.0,7976985.0,104.7,19.1,7.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-10,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,7.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-11,SLE,Africa,Sierra Leone,1.0,0.0,0.0,7976985.0,104.7,19.1,8.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-12,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,10.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-13,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,10.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-14,SLE,Africa,Sierra Leone,1.0,0.0,0.0,7976985.0,104.7,19.1,11.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-15,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,11.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-16,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,13.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-17,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,15.0,0.0,0.0,78.7,86.9,71.15,79.55,25.0
2020-04-18,SLE,Africa,Sierra Leone,11.0,0.0,0.0,7976985.0,104.7,19.1,26.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-19,SLE,Africa,Sierra Leone,4.0,0.0,0.0,7976985.0,104.7,19.1,30.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-20,SLE,Africa,Sierra Leone,5.0,0.0,0.0,7976985.0,104.7,19.1,35.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-21,SLE,Africa,Sierra Leone,8.0,0.0,0.0,7976985.0,104.7,19.1,43.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-22,SLE,Africa,Sierra Leone,7.0,0.0,0.0,7976985.0,104.7,19.1,50.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-23,SLE,Africa,Sierra Leone,11.0,0.0,0.0,7976985.0,104.7,19.1,61.0,0.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-24,SLE,Africa,Sierra Leone,3.0,1.0,0.0,7976985.0,104.7,19.1,64.0,1.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-25,SLE,Africa,Sierra Leone,18.0,2.0,0.0,7976985.0,104.7,19.1,82.0,3.0,0.0,84.26,91.67,75.0,84.09,25.0
2020-04-26,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,82.0,3.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-04-27,SLE,Africa,Sierra Leone,11.0,1.0,0.0,7976985.0,104.7,19.1,93.0,4.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-04-28,SLE,Africa,Sierra Leone,6.0,0.0,0.0,7976985.0,104.7,19.1,99.0,4.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-04-29,SLE,Africa,Sierra Leone,5.0,0.0,0.0,7976985.0,104.7,19.1,104.0,4.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-04-30,SLE,Africa,Sierra Leone,12.0,0.0,0.0,7976985.0,104.7,19.1,116.0,4.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-05-01,SLE,Africa,Sierra Leone,8.0,3.0,0.0,7976985.0,104.7,19.1,124.0,7.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-05-02,SLE,Africa,Sierra Leone,12.0,0.0,0.0,7976985.0,104.7,19.1,136.0,7.0,0.0,80.56,91.67,72.44,81.06,25.0
2020-05-03,SLE,Africa,Sierra Leone,19.0,1.0,0.0,7976985.0,104.7,19.1,155.0,8.0,0.0,94.44,95.24,82.05,92.42,25.0
2020-05-04,SLE,Africa,Sierra Leone,2.0,0.0,0.0,7976985.0,104.7,19.1,157.0,8.0,0.0,94.44,95.24,82.05,92.42,25.0
2020-05-05,SLE,Africa,Sierra Leone,21.0,1.0,0.0,7976985.0,104.7,19.1,178.0,9.0,0.0,94.44,95.24,82.05,92.42,25.0
2020-05-06,SLE,Africa,Sierra Leone,21.0,2.0,0.0,7976985.0,104.7,19.1,199.0,11.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-07,SLE,Africa,Sierra Leone,26.0,3.0,0.0,7976985.0,104.7,19.1,225.0,14.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-08,SLE,Africa,Sierra Leone,6.0,2.0,0.0,7976985.0,104.7,19.1,231.0,16.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-09,SLE,Africa,Sierra Leone,26.0,1.0,0.0,7976985.0,104.7,19.1,257.0,17.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-10,SLE,Africa,Sierra Leone,34.0,1.0,0.0,7976985.0,104.7,19.1,291.0,18.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-11,SLE,Africa,Sierra Leone,16.0,0.0,0.0,7976985.0,104.7,19.1,307.0,18.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-12,SLE,Africa,Sierra Leone,31.0,1.0,0.0,7976985.0,104.7,19.1,338.0,19.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-13,SLE,Africa,Sierra Leone,0.0,1.0,0.0,7976985.0,104.7,19.1,338.0,20.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-14,SLE,Africa,Sierra Leone,49.0,1.0,0.0,7976985.0,104.7,19.1,387.0,21.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-15,SLE,Africa,Sierra Leone,21.0,5.0,0.0,7976985.0,104.7,19.1,408.0,26.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-16,SLE,Africa,Sierra Leone,39.0,1.0,0.0,7976985.0,104.7,19.1,447.0,27.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-17,SLE,Africa,Sierra Leone,15.0,2.0,0.0,7976985.0,104.7,19.1,462.0,29.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-18,SLE,Africa,Sierra Leone,43.0,3.0,0.0,7976985.0,104.7,19.1,505.0,32.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-19,SLE,Africa,Sierra Leone,14.0,1.0,0.0,7976985.0,104.7,19.1,519.0,33.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-20,SLE,Africa,Sierra Leone,15.0,0.0,0.0,7976985.0,104.7,19.1,534.0,33.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-21,SLE,Africa,Sierra Leone,36.0,1.0,0.0,7976985.0,104.7,19.1,570.0,34.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-22,SLE,Africa,Sierra Leone,15.0,1.0,0.0,7976985.0,104.7,19.1,585.0,35.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-23,SLE,Africa,Sierra Leone,21.0,3.0,0.0,7976985.0,104.7,19.1,606.0,38.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-24,SLE,Africa,Sierra Leone,15.0,1.0,0.0,7976985.0,104.7,19.1,621.0,39.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-25,SLE,Africa,Sierra Leone,86.0,1.0,0.0,7976985.0,104.7,19.1,707.0,40.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-26,SLE,Africa,Sierra Leone,28.0,2.0,0.0,7976985.0,104.7,19.1,735.0,42.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-27,SLE,Africa,Sierra Leone,19.0,2.0,0.0,7976985.0,104.7,19.1,754.0,44.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-28,SLE,Africa,Sierra Leone,28.0,1.0,0.0,7976985.0,104.7,19.1,782.0,45.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-29,SLE,Africa,Sierra Leone,30.0,0.0,0.0,7976985.0,104.7,19.1,812.0,45.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-30,SLE,Africa,Sierra Leone,17.0,0.0,0.0,7976985.0,104.7,19.1,829.0,45.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-05-31,SLE,Africa,Sierra Leone,23.0,1.0,0.0,7976985.0,104.7,19.1,852.0,46.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-01,SLE,Africa,Sierra Leone,9.0,0.0,0.0,7976985.0,104.7,19.1,861.0,46.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-02,SLE,Africa,Sierra Leone,0.0,0.0,0.0,7976985.0,104.7,19.1,861.0,46.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-03,SLE,Africa,Sierra Leone,35.0,0.0,0.0,7976985.0,104.7,19.1,896.0,46.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-04,SLE,Africa,Sierra Leone,13.0,1.0,0.0,7976985.0,104.7,19.1,909.0,47.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-05,SLE,Africa,Sierra Leone,5.0,0.0,0.0,7976985.0,104.7,19.1,914.0,47.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-06,SLE,Africa,Sierra Leone,15.0,0.0,0.0,7976985.0,104.7,19.1,929.0,47.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-07,SLE,Africa,Sierra Leone,17.0,1.0,0.0,7976985.0,104.7,19.1,946.0,48.0,0.0,73.15,80.95,67.31,75.0,25.0
2020-06-08,SLE,Africa,Sierra Leone,23.0,0.0,0.0,7976985.0,104.7,19.1,969.0,48.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-09,SLE,Africa,Sierra Leone,32.0,1.0,0.0,7976985.0,104.7,19.1,1001.0,49.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-10,SLE,Africa,Sierra Leone,24.0,1.0,0.0,7976985.0,104.7,19.1,1025.0,50.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-11,SLE,Africa,Sierra Leone,37.0,0.0,0.0,7976985.0,104.7,19.1,1062.0,50.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-12,SLE,Africa,Sierra Leone,23.0,0.0,0.0,7976985.0,104.7,19.1,1085.0,50.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-13,SLE,Africa,Sierra Leone,18.0,1.0,0.0,7976985.0,104.7,19.1,1103.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-14,SLE,Africa,Sierra Leone,29.0,0.0,0.0,7976985.0,104.7,19.1,1132.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-15,SLE,Africa,Sierra Leone,37.0,0.0,0.0,7976985.0,104.7,19.1,1169.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-16,SLE,Africa,Sierra Leone,7.0,0.0,0.0,7976985.0,104.7,19.1,1176.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-17,SLE,Africa,Sierra Leone,49.0,0.0,0.0,7976985.0,104.7,19.1,1225.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-18,SLE,Africa,Sierra Leone,24.0,0.0,0.0,7976985.0,104.7,19.1,1249.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-19,SLE,Africa,Sierra Leone,23.0,0.0,0.0,7976985.0,104.7,19.1,1272.0,51.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-20,SLE,Africa,Sierra Leone,26.0,2.0,0.0,7976985.0,104.7,19.1,1298.0,53.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-21,SLE,Africa,Sierra Leone,11.0,0.0,0.0,7976985.0,104.7,19.1,1309.0,53.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-22,SLE,Africa,Sierra Leone,18.0,2.0,0.0,7976985.0,104.7,19.1,1327.0,55.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-23,SLE,Africa,Sierra Leone,13.0,0.0,0.0,7976985.0,104.7,19.1,1340.0,55.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-24,SLE,Africa,Sierra Leone,7.0,0.0,0.0,7976985.0,104.7,19.1,1347.0,55.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-25,SLE,Africa,Sierra Leone,7.0,1.0,0.0,7976985.0,104.7,19.1,1354.0,56.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-26,SLE,Africa,Sierra Leone,27.0,0.0,0.0,7976985.0,104.7,19.1,1381.0,56.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-27,SLE,Africa,Sierra Leone,13.0,3.0,0.0,7976985.0,104.7,19.1,1394.0,59.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-28,SLE,Africa,Sierra Leone,16.0,0.0,0.0,7976985.0,104.7,19.1,1410.0,59.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-29,SLE,Africa,Sierra Leone,17.0,1.0,0.0,7976985.0,104.7,19.1,1427.0,60.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-06-30,SLE,Africa,Sierra Leone,23.0,0.0,0.0,7976985.0,104.7,19.1,1450.0,60.0,0.0,56.48,64.29,55.77,61.36,25.0
2020-07-01,SLE,Africa,Sierra Leone,12.0,0.0,0.0,7976985.0,104.7,19.1,1462.0,60.0,0.0,52.78,60.71,53.21,58.33,25.0
2020-07-02,SLE,Africa,Sierra Leone,36.0,0.0,0.0,7976985.0,104.7,19.1,1498.0,60.0,0.0,52.78,60.71,53.21,58.33,25.0
2020-07-03,SLE,Africa,Sierra Leone,20.0,0.0,0.0,7976985.0,104.7,19.1,1518.0,60.0,0.0,46.3,53.57,48.72,53.03,25.0
2020-07-04,SLE,Africa,Sierra Leone,6.0,2.0,0.0,7976985.0,104.7,19.1,1524.0,62.0,0.0,46.3,53.57,48.72,53.03,25.0
2020-07-05,SLE,Africa,Sierra Leone,9.0,0.0,0.0,7976985.0,104.7,19.1,1533.0,62.0,0.0,46.3,53.57,48.72,53.03,25.0
2020-07-06,SLE,Africa,Sierra Leone,9.0,0.0,0.0,7976985.0,104.7,19.1,1542.0,62.0,0.0,46.3,53.57,48.72,53.03,25.0
