primary_key_response,Date_updated,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
UGA2020-06-17,2020-06-17,UGA,84.26,0.0,84.52,72.44,0.0,76.52,0.0,50.0,0.0
UGA2020-06-18,2020-06-18,UGA,84.26,0.0,84.52,72.44,0.0,76.52,0.0,50.0,0.0
UGA2020-06-19,2020-06-19,UGA,84.26,0.0,84.52,72.44,0.0,76.52,0.0,50.0,0.0
UGA2020-06-20,2020-06-20,UGA,84.26,0.0,84.52,72.44,0.0,76.52,0.0,50.0,0.0
UGA2020-06-21,2020-06-21,UGA,84.26,0.0,84.52,72.44,0.0,76.52,0.0,50.0,0.0
UGA2020-06-22,2020-06-22,UGA,87.04,3.2993116544030476,88.1,74.36,2.650469353948104,78.79,2.966544694197615,50.0,0.0
UGA2020-06-23,2020-06-23,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-24,2020-06-24,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-25,2020-06-25,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-26,2020-06-26,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-27,2020-06-27,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-28,2020-06-28,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-29,2020-06-29,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-06-30,2020-06-30,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-01,2020-07-01,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-02,2020-07-02,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-03,2020-07-03,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-04,2020-07-04,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-05,2020-07-05,UGA,87.04,0.0,88.1,74.36,0.0,78.79,0.0,50.0,0.0
UGA2020-07-06,2020-07-06,UGA,87.04,0.0,88.1,70.51,-5.177514792899396,78.79,0.0,25.0,-50.0
UGA2020-07-07,2020-07-07,UGA,87.04,0.0,88.1,70.51,0.0,78.79,0.0,25.0,0.0
UGA2020-07-08,2020-07-08,UGA,87.04,0.0,88.1,70.51,0.0,78.79,0.0,25.0,0.0
UGA2020-07-09,2020-07-09,UGA,87.04,0.0,88.1,70.51,0.0,78.79,0.0,25.0,0.0
UGA2020-07-10,2020-07-10,UGA,81.48,-6.387867647058821,80.95,66.67,-5.446036023259115,74.24,-5.774844523416689,25.0,0.0
UGA2020-07-11,2020-07-11,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-12,2020-07-12,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-13,2020-07-13,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-14,2020-07-14,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-15,2020-07-15,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-16,2020-07-16,UGA,81.48,0.0,80.95,66.67,0.0,74.24,0.0,25.0,0.0
UGA2020-07-17,2020-07-17,UGA,79.63,-2.2704958271968723,77.38,65.38,-1.9349032548372724,72.73,-2.0339439655172264,25.0,0.0
UGA2020-07-18,2020-07-18,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-19,2020-07-19,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-20,2020-07-20,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-21,2020-07-21,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-22,2020-07-22,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-23,2020-07-23,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-24,2020-07-24,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-25,2020-07-25,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-26,2020-07-26,UGA,79.63,0.0,77.38,65.38,0.0,72.73,0.0,25.0,0.0
UGA2020-07-27,2020-07-27,UGA,76.85,-3.4911465528067342,77.38,63.46,-2.9366778831446894,70.45,-3.1348824419084265,25.0,0.0
UGA2020-07-28,2020-07-28,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-07-29,2020-07-29,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-07-30,2020-07-30,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-07-31,2020-07-31,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-01,2020-08-01,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-02,2020-08-02,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-03,2020-08-03,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-04,2020-08-04,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-05,2020-08-05,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-06,2020-08-06,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-07,2020-08-07,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-08,2020-08-08,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-09,2020-08-09,UGA,76.85,0.0,77.38,63.46,0.0,70.45,0.0,25.0,0.0
UGA2020-08-10,2020-08-10,UGA,77.78,1.2101496421600633,84.52,67.95,7.075323038134251,75.76,7.537260468417317,25.0,0.0
UGA2020-08-11,2020-08-11,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-12,2020-08-12,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-13,2020-08-13,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-14,2020-08-14,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-15,2020-08-15,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-16,2020-08-16,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-17,2020-08-17,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-18,2020-08-18,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-19,2020-08-19,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-20,2020-08-20,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-21,2020-08-21,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-22,2020-08-22,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-23,2020-08-23,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-24,2020-08-24,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-25,2020-08-25,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-26,2020-08-26,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-27,2020-08-27,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-28,2020-08-28,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-29,2020-08-29,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-30,2020-08-30,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UGA2020-08-31,2020-08-31,UGA,77.78,0.0,84.52,67.95,0.0,75.76,0.0,25.0,0.0
UKR2020-01-01,2020-01-01,UKR,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-100.0
UKR2020-01-02,2020-01-02,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-03,2020-01-03,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-04,2020-01-04,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-05,2020-01-05,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-06,2020-01-06,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-07,2020-01-07,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-08,2020-01-08,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-09,2020-01-09,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-10,2020-01-10,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-11,2020-01-11,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-12,2020-01-12,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-13,2020-01-13,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-14,2020-01-14,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-15,2020-01-15,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-16,2020-01-16,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-17,2020-01-17,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-18,2020-01-18,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-19,2020-01-19,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-20,2020-01-20,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-21,2020-01-21,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-22,2020-01-22,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-23,2020-01-23,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-24,2020-01-24,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-25,2020-01-25,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-26,2020-01-26,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-27,2020-01-27,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-28,2020-01-28,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-29,2020-01-29,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-30,2020-01-30,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-01-31,2020-01-31,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-02-01,2020-02-01,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-02-02,2020-02-02,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-02-03,2020-02-03,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-02-04,2020-02-04,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR2020-02-05,2020-02-05,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-06,2020-02-06,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-07,2020-02-07,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-08,2020-02-08,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-09,2020-02-09,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-10,2020-02-10,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-11,2020-02-11,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-12,2020-02-12,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-13,2020-02-13,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-14,2020-02-14,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-15,2020-02-15,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-16,2020-02-16,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-17,2020-02-17,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-18,2020-02-18,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-19,2020-02-19,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-20,2020-02-20,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-21,2020-02-21,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-22,2020-02-22,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-23,2020-02-23,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-24,2020-02-24,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-25,2020-02-25,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-26,2020-02-26,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-27,2020-02-27,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-28,2020-02-28,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-02-29,2020-02-29,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-03-01,2020-03-01,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-03-02,2020-03-02,UKR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
UKR2020-03-03,2020-03-03,UKR,11.11,0.0,14.29,10.26,300.78125,12.12,300.0,0.0,0.0
UKR2020-03-04,2020-03-04,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-05,2020-03-05,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-06,2020-03-06,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-07,2020-03-07,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-08,2020-03-08,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-09,2020-03-09,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-10,2020-03-10,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-11,2020-03-11,UKR,11.11,0.0,14.29,10.26,0.0,12.12,0.0,0.0,0.0
UKR2020-03-12,2020-03-12,UKR,50.0,350.04500450045003,57.14,39.1,281.0916179337232,43.94,262.54125412541254,12.5,0.0
UKR2020-03-13,2020-03-13,UKR,50.0,0.0,57.14,42.95,9.846547314578014,48.48,10.332271279016837,12.5,0.0
UKR2020-03-14,2020-03-14,UKR,50.0,0.0,57.14,42.95,0.0,48.48,0.0,12.5,0.0
UKR2020-03-15,2020-03-15,UKR,50.0,0.0,57.14,42.95,0.0,48.48,0.0,12.5,0.0
UKR2020-03-16,2020-03-16,UKR,64.81,29.62,71.43,53.21,23.888242142025607,60.61,25.020627062706268,12.5,0.0
UKR2020-03-17,2020-03-17,UKR,77.78,20.01234377410892,82.14,62.18,16.85773350873896,71.21,17.488863223890426,12.5,0.0
UKR2020-03-18,2020-03-18,UKR,88.89,14.283877603497054,96.43,69.87,12.36732068189128,80.3,12.76506108692599,12.5,0.0
UKR2020-03-19,2020-03-19,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-20,2020-03-20,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-21,2020-03-21,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-22,2020-03-22,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-23,2020-03-23,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-24,2020-03-24,UKR,88.89,0.0,96.43,69.87,0.0,80.3,0.0,12.5,0.0
UKR2020-03-25,2020-03-25,UKR,88.89,0.0,96.43,73.72,5.510233290396438,80.3,0.0,37.5,200.0
UKR2020-03-26,2020-03-26,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-03-27,2020-03-27,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-03-28,2020-03-28,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-03-29,2020-03-29,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-03-30,2020-03-30,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-03-31,2020-03-31,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-01,2020-04-01,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-02,2020-04-02,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-03,2020-04-03,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-04,2020-04-04,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-05,2020-04-05,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-06,2020-04-06,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-07,2020-04-07,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-08,2020-04-08,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-09,2020-04-09,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-10,2020-04-10,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-11,2020-04-11,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-12,2020-04-12,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-13,2020-04-13,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-14,2020-04-14,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-15,2020-04-15,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-16,2020-04-16,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-17,2020-04-17,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-18,2020-04-18,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-19,2020-04-19,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-20,2020-04-20,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-21,2020-04-21,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-22,2020-04-22,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-23,2020-04-23,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-24,2020-04-24,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-25,2020-04-25,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-26,2020-04-26,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-27,2020-04-27,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-28,2020-04-28,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-29,2020-04-29,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-04-30,2020-04-30,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-01,2020-05-01,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-02,2020-05-02,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-03,2020-05-03,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-04,2020-05-04,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-05,2020-05-05,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-06,2020-05-06,UKR,88.89,0.0,96.43,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-07,2020-05-07,UKR,88.89,0.0,96.43,80.13,8.695062398263698,87.88,9.439601494396022,37.5,0.0
UKR2020-05-08,2020-05-08,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-09,2020-05-09,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-10,2020-05-10,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-11,2020-05-11,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-12,2020-05-12,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-13,2020-05-13,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-14,2020-05-14,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-15,2020-05-15,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-16,2020-05-16,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-17,2020-05-17,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-18,2020-05-18,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-19,2020-05-19,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-20,2020-05-20,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-21,2020-05-21,UKR,88.89,0.0,96.43,80.13,0.0,87.88,0.0,37.5,0.0
UKR2020-05-22,2020-05-22,UKR,83.33,-6.254921813477332,91.67,76.28,-4.804692374890795,83.33,-5.177514792899407,37.5,0.0
UKR2020-05-23,2020-05-23,UKR,83.33,0.0,91.67,76.28,0.0,83.33,0.0,37.5,0.0
UKR2020-05-24,2020-05-24,UKR,83.33,0.0,91.67,76.28,0.0,83.33,0.0,37.5,0.0
UKR2020-05-25,2020-05-25,UKR,79.63,-4.44017760710429,88.1,73.72,-3.356056633455695,80.3,-3.636145445817829,37.5,0.0
UKR2020-05-26,2020-05-26,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-27,2020-05-27,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-28,2020-05-28,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-29,2020-05-29,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-30,2020-05-30,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-05-31,2020-05-31,UKR,79.63,0.0,88.1,73.72,0.0,80.3,0.0,37.5,0.0
UKR2020-06-01,2020-06-01,UKR,72.69,-8.715308300891621,78.57,68.91,-6.524688008681501,74.62,-7.07347447073473,37.5,0.0
UKR2020-06-02,2020-06-02,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-03,2020-06-03,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-04,2020-06-04,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-05,2020-06-05,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-06,2020-06-06,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-07,2020-06-07,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-08,2020-06-08,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-09,2020-06-09,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-10,2020-06-10,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
UKR2020-06-11,2020-06-11,UKR,72.69,0.0,78.57,68.91,0.0,74.62,0.0,37.5,0.0
