country,primary_key,iso_code,population,population_density,median_age,gdp_per_capita,interval_GRRamp,interval_GRToFirstNC,interval_firstNCToMaxNC,interval_firstNCToMaxND,index_MaxGR,index_avgMaxGRStartApr1,change_GRRamp,index_string,index_health,index_econ,value_maxNC,value_maxND,value_NC_3mnth,value_TC_3mnth,value_ND_3mnth,value_TD_3mnth,percent_maxNC,percent_maxND,percent_NC_3mnth,percent_ND_3mnth,percent_TC_3mnth,percent_TD_3mnth,percent_newTestsMean,value_totTestsSlope,mobil_residential,mobil_outdoors,mobil_retailRecreation,mobil_parks,mobil_GroceryPharmacy,mobil_transitStations,mobil_workplaces,PC 1,PC 2,PC 3,Class,logPercent_maxND,logPercent_NC_3mnth,logPercent_ND_3mnth,logPercent_TD_3mnth,logPercent_TC_3mnth,logPercent_maxNC,logInterval_maxNC,logInterval_maxND
Qatar,QAT2020-08-31,QAT,2881060.0,227.322,31.9,0.0,138,-7,84,111,80.77,77.26352941176484,66.77,81.66346405228771,83.33287581699341,43.87254901960785,2355.0,7.0,59.0,693.0,0.0,1.0,0.08174074819684422,0.00024296613052140527,0.002047857385823273,0.0,0.02405364692161913,3.4709447217343625e-05,0.0,0.0,21.277777777777786,-37.60888888888889,-48.9888888888889,-38.022222222222226,-20.433333333333334,-49.111111111111114,-31.488888888888887,2.2910390017019524,-0.4483067322456439,1.3678298249862504,2,-3.7783242722805657,,,,-1.6188190682356238,-1.0875613913825155,2.0293837776852097,2.096910013008056
Romania,ROU2020-08-31,ROU,19237682.0,85.12899999999998,43.0,0.0,51,-10,173,181,82.69,64.27980392156874,68.69,61.09424836601318,60.05875816993447,87.5,1504.0,58.0,263.0,1292.0,7.0,24.0,0.007817989714145393,0.0003014916246146496,0.0013671085736836695,3.6386920212112876e-05,0.006715985844864262,0.00012475515501295844,0.0001520115573175604,0.032967061751601225,11.38563170933113,-33.080047764627416,-45.13971539456662,-25.272421814422326,-22.85994832041344,-39.99766233766234,-32.13049095607235,1.2492160664204204,0.20745455588648498,-0.38118637701768665,2,-4.269614890275126,,,,-2.172890227885957,-2.106904905289399,2.1818435879447726,2.1958996524092336
Russia,RUS2020-08-31,RUS,145934460.0,8.823,39.6,0.0,57,-33,135,139,83.97,75.59483660130735,69.97,73.8704575163398,78.42294117647045,60.04901960784314,12640.0,312.0,0.0,2.0,0.0,0.0,0.008661422394683201,0.0002137946034130664,0.0,0.0,1.3704782270068355e-06,0.0,0.0,0.0,7.9,-20.055555555555557,-28.0,-3.344444444444445,-8.644444444444442,-31.011111111111113,-29.277777777777786,0.041928411322394665,-0.6399590189637554,-0.5187624635113055,2,-3.577529840427361,,,,-5.863127859771254,-2.062410781488868,2.155336037465062,2.1003705451175634
Rwanda,RWA2020-08-31,RWA,12952209.0,494.869,20.3,0.0,6,0,164,157,82.05,70.85947712418292,68.05,73.37823529411759,78.21686274509787,30.39215686274509,231.0,2.0,1.0,127.0,0.0,0.0,0.0017834795593554738,1.5441381466281157e-05,7.720690733140578e-06,0.0,0.0009805277231088537,0.0,0.0,0.0,22.820224719101123,-37.073121693121685,-45.51666666666666,-16.322222222222226,-39.822222222222216,-50.69259259259259,-33.01190476190476,2.07903434792888,-1.5535509721989331,-0.9197547449500671,2,-4.202868771064422,,,,-3.008540122727469,-2.7487318637912823,1.7323937598229686,1.6434526764861874
Saudi Arabia,SAU2020-08-31,SAU,34813867.0,15.322,31.9,0.0,85,0,107,125,88.46,77.33732026143792,74.46,77.42562091503265,80.4201960784315,60.37581699346405,4919.0,58.0,157.0,1720.0,6.0,16.0,0.014129427219331884,0.00016660028028486464,0.000450969724219375,1.7234511753606686e-05,0.004940560036033917,4.595869800961784e-05,1.620427093989109e-05,0.010283803022935224,17.830119375573922,-41.5006548091084,-44.39920634920635,-46.52991452991454,-20.547619047619047,-61.06701030927835,-34.95952380952381,2.1049439027324865,-0.8344323472755267,0.1431015666470683,2,-4.4661513334336576,,,,-2.306223818935954,-1.8498754432841715,1.9637878273455556,1.7634279935629371
Senegal,SEN2020-08-31,SEN,16743930.0,82.32799999999997,18.7,0.0,28,-11,152,157,76.28,63.05934640522867,62.28,57.613921568627326,62.50771241830046,66.09477124183006,207.0,9.0,15.0,190.0,1.0,1.0,0.0012362689046119995,5.375082193965216e-05,8.958470323275359e-05,5.9723135488502415e-06,0.0011347395742815456,5.9723135488502415e-06,8.032447390911529e-05,0.01692872807017544,15.030405405405405,-29.45524456179177,-37.74594594594596,-23.46411483253589,-21.166666666666668,-52.09119496855346,-12.808300395256918,0.4575648046769235,-0.9173605962945496,-1.2287857301611238,2,-4.135104254270734,,,,-2.9451037987616235,-2.9078870542575346,2.2253092817258633,1.6020599913279625
Serbia,SRB2020-08-31,SRB,6804596.0,80.291,41.2,0.0,25,1,143,126,85.26,56.60254901960782,71.26,55.5245098039216,59.0961437908497,42.892156862745104,467.0,18.0,284.0,1908.0,7.0,51.0,0.006863008472508874,0.0002645270931588003,0.004173649692061072,0.00010287164733953346,0.028039871874832832,0.0007494934306166009,0.003088799431746501,0.25387174019105785,14.082191780821915,-39.123287671232866,-47.602739726027394,-26.698630136986303,-24.75342465753425,-51.57534246575342,-44.98630136986301,1.2421036173140996,2.061909777812065,0.7855681302294134,1,-3.5396890337973934,,,,-1.5522239751625908,-2.163485464964555,1.3802112417116061,1.505149978319906
Seychelles,SYC2020-08-31,SYC,98340.0,208.354,36.2,0.0,25,0,114,0,81.41,49.90222222222216,67.41,48.008888888888855,54.43150326797386,25.0,70.0,0.0,0.0,10.0,0.0,0.0,0.07118161480577588,0.0,0.0,0.0,0.01016880211511084,0.0,0.002447291709036675,0.004730842911877396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2047809817049595,0.6971127018750249,0.5310066865245632,0,-4.4230606173934905,,,,-1.9927302039541428,-1.147632163939886,1.8512583487190752,1.568201724066995
Sierra Leone,SLE2020-08-31,SLE,7976985.0,104.7,19.1,0.0,32,0,54,44,82.05,56.10071895424854,68.05,57.469084967320136,62.17078431372539,22.7124183006536,86.0,5.0,8.0,124.0,3.0,7.0,0.001078101563435308,6.268032345554116e-05,0.00010028851752886586,3.7608194073324695e-05,0.0015544720216974207,8.775245283775763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.445957688259216,-0.3631869912095688,-0.3798031332070802,0,-3.015722302725483,,,,-2.8084170902382044,-2.967340324156872,2.146128035678238,2.143014800254095
Singapore,SGP2020-08-31,SGP,5850343.0,7915.731,42.4,0.0,127,4,92,58,84.62,71.70888888888899,70.62,66.21856209150327,69.33235294117645,84.80392156862743,1426.0,2.0,3.0,89.0,0.0,0.0,0.02437463923055452,3.418602977637379e-05,5.127904466456072e-05,0.0,0.0015212783250486339,0.0,0.0,0.0,15.353846153846154,-19.301538461538463,-23.4,-18.33846153846153,-7.969230769230768,-28.784615384615392,-18.015384615384615,0.15497306817374634,0.1022478915460851,1.7188581450194158,2,-4.755613887357057,,,,-2.8177913224527256,-1.6130618035817914,1.4471580313422192,1.7781512503836436
Slovakia,SVK2020-08-31,SVK,5459643.0,113.128,41.2,0.0,32,0,168,40,83.97,61.3367973856209,69.97,53.03254901960776,56.579607843137204,87.5,123.0,4.0,14.0,485.0,0.0,0.0,0.0022528945573913896,7.326486365500455e-05,0.0002564270227925159,0.0,0.008883364718169301,0.0,1.2943459245717473e-05,0.0008731322228739875,12.451851851851853,-26.532214838853694,-52.67037037037037,18.13769123783032,-20.04567901234568,-44.43703703703704,-33.64567901234568,0.3768062556631109,0.95291253553406,-1.324673916037841,2,-2.598312240578758,,,,-2.0514225069964342,-2.6472591341592997,2.3138672203691533,2.143014800254095
Slovenia,SVN2020-08-31,SVN,2078932.0,102.619,44.5,0.0,25,0,24,32,86.54,59.0614379084966,72.54,51.684183006536045,57.43973856209158,67.97385620915033,59.0,6.0,37.0,934.0,4.0,20.0,0.0028379956631578137,0.0002886097284567268,0.0017797599921498153,0.00019240648563781788,0.044926914396430484,0.0009620324281890897,0.0,0.0,12.246315789473686,-36.82801784345904,-50.6125,-19.060532687651328,-30.908232826428947,-45.93092783505155,-37.627895868163364,0.9515454043080122,3.4411601704022763,-0.945606952897294,1,-5.330682587422822,,,,-1.3474934079509442,-2.546988272538893,2.1903316981702914,1.7853298350107671
Somalia,SOM2020-08-31,SOM,15893219.0,23.5,16.8,0.0,23,-2,71,37,44.23,33.312875816993426,30.23,42.74562091503259,38.32803921568628,5.718954248366012,97.0,6.0,20.0,80.0,3.0,5.0,0.0006103231824843036,3.775194943201877e-05,0.00012583983144006254,1.8875974716009387e-05,0.0005033593257602503,3.1459957860015634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.138373587690527,0.02170326683620416,-1.5813948584125992,0,-4.062178761132855,,,,-3.2981218807851898,-3.2144401335108888,1.977723605288848,1.8864907251724816
South Africa,ZAF2020-08-31,ZAF,59308690.0,46.754,27.3,12294.876,83,-1,140,139,85.26,79.54915032679754,71.26,81.68183006535956,84.41699346405233,52.77777777777778,13944.0,572.0,80.0,1585.0,2.0,9.0,0.023510888539268027,0.0009644455138024463,0.00013488748444789454,3.3721871111973638e-06,0.0026724582856239108,1.5174842000388138e-05,0.0,0.0,20.636666666666667,-38.27307993966817,-47.67333333333333,-27.52,-26.054444444444453,-51.67873303167421,-38.43888888888889,2.6529122906591613,-1.7685586097547452,0.4665355134677234,2,-2.8141247206755016,,,,-2.5730890649647367,-1.6287309574165705,2.1958996524092336,2.1760912590556813
South Korea,KOR2020-08-31,KOR,51269183.0,527.967,43.4,0.0,65,-12,28,60,80.13,60.31843137254891,66.13,53.790915032679614,62.19215686274518,50.0,909.0,9.0,15.0,46.0,0.0,0.0,0.0017729949002698172,1.7554404953166504e-05,2.925734158861084e-05,0.0,8.972251420507325e-05,0.0,0.0,0.0,7.077922077922077,-4.335064935064935,-18.09090909090909,20.623376623376625,-0.2987012987012987,-15.92207792207792,-7.987012987012987,-2.299574059925127,0.7256763087323828,-0.8747843085290524,0,-3.365549380805284,,,,-4.047098565114808,-2.7512925135744144,2.1367205671564067,2.133538908370217
Spain,ESP2020-08-30,ESP,46754783.0,93.105,45.5,0.0,65,1,206,139,81.41,68.65697368421043,67.41,67.76684210526327,65.33309210526316,86.92434210526315,19382.0,1179.0,54.0,136.0,0.0,0.0,0.04145458230444573,0.002521667141520045,0.00011549620495511655,0.0,0.00029087933099807136,0.0,1.0337623283019693e-07,5.985449735449736e-05,16.636815920398007,-44.510926395389774,-56.16447368421053,-44.16447368421053,-31.12862796833773,-50.43653032440056,-40.660526315789475,2.9968355747910334,-0.29551719889942923,0.18579767032953332,2,-2.9435921426934324,,,,-3.5362871373036304,-1.3824274564395935,2.0374264979406242,1.8388490907372552
Sri Lanka,LKA2020-08-31,LKA,21413250.0,341.955,34.1,0.0,61,-9,155,61,82.05,62.95803921568624,68.05,63.78071895424848,67.21568627450982,39.54248366013072,256.0,1.0,0.0,1.0,0.0,0.0,0.001195521464513794,4.670005720757008e-06,0.0,0.0,4.670005720757008e-06,0.0,0.0,0.0,23.59756097560976,-38.52195121951221,-47.487804878048784,-25.81707317073171,-40.25609756097561,-40.84146341463415,-38.207317073170735,1.7790337526808326,-0.3518983511437753,-1.387836569986008,2,-3.045153300930139,,,,-5.330682587422822,-2.9224426221109723,1.505149978319906,1.5440680443502757
Sudan,SDN2020-08-31,SDN,43849269.0,23.25800000000001,19.7,0.0,76,0,95,77,80.13,69.1785620915032,66.13,80.13692810457505,76.17183006535944,30.718954248366014,520.0,38.0,0.0,19.0,0.0,2.0,0.0011858806585806482,8.666050966550891e-05,0.0,0.0,4.333025483275445e-05,4.5610794560794155e-06,1.0634156751849158e-05,0.011164444547439542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.751920272217993,-1.7176542534284098,1.033427447567946,0,-4.0763510299586585,,,,-4.363208756796836,-2.9259590141148664,1.4471580313422192,0.9542425094393248
Suriname,SUR2020-08-31,SUR,586634.0,3.612,29.6,0.0,81,0,157,150,78.85,68.66490196078428,64.85,82.37248366013084,75.68300653594756,30.065359477124186,139.0,9.0,0.0,10.0,0.0,1.0,0.023694501171087932,0.0015341763348186432,0.0,0.0,0.0017046403720207153,0.00017046403720207147,0.0017357784694829598,0.012010219688542826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0370885218773043,-1.7288507701082247,2.3598082857892884,0,-4.998071895840539,,,,-2.7683672301148263,-1.6253524298607314,1.6434526764861874,1.6434526764861874
Swaziland,SWZ2020-08-31,SWZ,1160164.0,79.492,21.5,0.0,19,0,137,136,76.28,69.56006535947712,62.28,81.98450980392148,77.66816993464063,25.0,147.0,5.0,1.0,15.0,0.0,0.0,0.012670622429242762,0.00043097355201505993,8.619471040301199e-05,0.0,0.0012929206560451801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3389894441886248,-1.978617744564348,0.9725516728274698,0,-5.2417952944115305,,,,-2.8884281260856213,-1.8972020503931264,1.3979400086720375,1.9138138523837167
Sweden,SWE2020-08-31,SWE,10099270.0,24.718000000000004,41.0,0.0,87,-37,109,69,50.64,46.56032679738557,36.64,41.95372549019614,43.658954248366,62.5,1698.0,115.0,3.0,14.0,0.0,0.0,0.016813096392115468,0.0011386961631880323,2.9705117300557374e-05,0.0,0.00013862388073593434,0.0,0.0,0.0,7.013491635186185,-1.6999507945430636,-12.813209494324045,53.98774080560421,-1.912537917087968,-26.94306049822064,-20.818686868686868,-2.332467979412044,1.3323256205115996,-1.7490949987000364,0,-4.616934090424158,,,,-3.858161947368806,-1.77435229713911,2.220108088040055,1.6127838567197357
Switzerland,CHE2020-08-31,CHE,8654618.0,214.243,43.1,0.0,76,1,32,35,67.95,57.541241830065324,53.95,54.484313725490104,59.37071895424842,47.467320261437905,1390.0,78.0,1000.0,10714.0,58.0,161.0,0.016060789742539758,0.0009012529495813679,0.011554524994632923,0.0006701624496887095,0.12379518079249716,0.0018602785241359008,0.0,0.0,13.989003880983182,-21.591345748841995,-47.43165115139637,10.233180428134556,-6.004186289900575,-34.39931594698589,-30.35475578406169,0.21737291085460586,7.703204815877193,2.8201369577860183,1,-3.5439101185746797,,,,-0.9072962615837789,-1.7942331033665246,2.2227164711475837,2.227886704613673
Tajikistan,TJK2020-08-31,TJK,9537642.0,64.281,23.3,0.0,50,0,28,9,64.74,52.94845528455286,50.74,58.50585365853655,55.443495934959394,39.227642276422756,463.0,8.0,244.0,3807.0,0.0,47.0,0.0048544493492207,8.387817450057362e-05,0.002558284322267496,0.0,0.03991552629046047,0.0004927842751908701,0.0,0.0,5.6,-24.882352941176467,-27.223529411764694,-19.88235294117647,-21.95294117647059,-34.24705882352941,-21.105882352941176,-1.0175971024810435,1.2763095609851869,-0.7993364935169378,0,-4.3735966913239155,,,,-1.398858140136234,-2.313860025932648,2.214843848047698,1.5185139398778875
Tanzania,TZA2020-08-31,TZA,59734213.0,64.699,17.7,0.0,26,0,44,44,38.46,27.344509803921643,24.46,35.47032679738557,32.31718954248361,0.0,174.0,6.0,35.0,88.0,1.0,4.0,0.0002912903531515515,1.0044494936260398e-05,5.859288712818565e-05,1.6740824893767328e-06,0.0001473192590651525,6.696329957506931e-06,2.0094570147485384e-06,0.0013233119103530672,6.959798994974874,-13.862562563787632,-22.525252525252533,-17.07638888888889,-7.75133214920071,-11.657973174366616,-10.301866081229418,-2.9167373725120638,0.33679174143583623,-2.460463219943612,0,-3.822225071371538,,,,-3.8317404740740137,-3.535673897941583,1.4913616938342726,1.5910646070264989
Thailand,THA2020-08-31,THA,69799978.0,135.132,40.1,16277.671,56,-53,25,82,81.41,68.53098039215678,67.41,62.060130718954106,64.65215686274527,89.86928104575163,263.0,4.0,1.0,33.0,0.0,0.0,0.0003767909497048839,5.730660832013442e-06,1.4326652080033609e-06,0.0,4.72779518641109e-05,0.0,0.0,0.0,13.377777777777775,-29.371111111111112,-34.755555555555546,-36.62222222222222,-8.011111111111111,-45.2,-22.266666666666666,0.4666922764521592,0.3992769470760812,-2.441029289515242,2,-5.058245663689915,,,,-4.325341345861603,-3.4238995372497336,2.1903316981702914,2.1818435879447726
Timor,TLS2020-08-31,TLS,1318442.0,87.176,18.0,0.0,26,0,26,0,74.36,56.4684967320261,60.36,43.29490196078439,50.813071895424784,87.58169934640524,12.0,0.0,3.0,22.0,0.0,0.0,0.000910165179810716,0.0,0.0002275412949526789,0.0,0.0016686361629863124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.694210740962904,0.6803680878152949,-1.1138236234746524,0,-3.711397881673936,,,,-2.7776383485412306,-3.040879783315812,2.2227164711475837,2.24551266781415
Togo,TGO2020-08-31,TGO,8278737.0,143.366,19.4,1429.8129999999999,71,-9,166,41,68.59,55.510522875817,54.59,60.75444444444443,58.56183006535962,38.72549019607843,39.0,2.0,3.0,44.0,0.0,3.0,0.00047108635049041903,2.4158274384124052e-05,3.6237411576186075e-05,0.0,0.0005314820364507292,3.6237411576186075e-05,0.0,0.0,16.75,-20.263836888435925,-28.88888888888889,-8.585635359116022,-16.666666666666668,-35.666666666666664,-11.511326860841427,-0.6031440674767209,-0.8024786844019461,-0.9771104834908272,0,-3.8812705039293576,,,,-3.2745114096019514,-3.326899479061639,1.919078092376074,2.0211892990699383
Trinidad and Tobago,TTO2020-08-31,TTO,1399491.0,266.886,36.2,0.0,46,0,167,169,87.18,70.21424836601305,73.18,73.09032679738567,73.73921568627436,50.81699346405229,159.0,4.0,3.0,112.0,0.0,8.0,0.01136127349157658,0.0002858182010459517,0.00021436365078446377,0.0,0.008002909629286648,0.0005716364020919034,0.0,0.0,20.177777777777774,-43.4088888888889,-48.83333333333334,-41.08888888888889,-18.177777777777774,-65.27777777777777,-43.66666666666666,2.5662133429374068,-0.5927223858897931,-0.21143172535908944,2,-2.743998827573854,,,,-2.0967520872324603,-1.9445729855821905,1.9242792860618816,1.9084850188786495
Tunisia,TUN2020-08-31,TUN,11818618.0,74.22800000000002,32.7,10849.296999999999,59,-6,164,33,82.05,57.687189542483644,68.05,53.15169934640529,54.53993464052287,75.0,242.0,5.0,32.0,394.0,1.0,10.0,0.0020476167348838924,4.230613088603083e-05,0.00027075923767059737,8.461226177206168e-06,0.0033337231138192303,8.461226177206166e-05,2.095563683221394e-05,0.002717044082125604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.837283329331948,-0.3736902273151884,-0.034447724134380124,0,-2.82716076764925,,,,-2.4770704738343605,-2.688751329679504,2.1613680022349753,1.934498451243568
Turkey,TUR2020-08-31,TUR,84339067.0,104.914,31.6,0.0,38,0,31,39,76.28,68.10790849673228,62.28,64.01196078431377,66.98738562091495,74.26470588235293,5138.0,127.0,4747.0,47029.0,98.0,1006.0,0.006092075929651913,0.00015058264754102627,0.005628471085647651,0.00011619763353559506,0.055761821505566335,0.001192804278947027,0.0001398953447889441,0.13280176805955568,14.304919197300658,-35.01932889579192,-49.64319930323705,-20.643187250996014,-15.940759344068544,-53.02202027263195,-35.847478308026034,0.8835475780514649,3.0561750048240364,0.4470100860043088,1,-4.2397656886105,,,,-1.2536630480934114,-2.2152346923971677,1.1760912590556811,1.2787536009528289
Uganda,UGA2020-08-31,UGA,45741000.0,213.759,16.4,1697.707,8,0,155,152,78.85,71.8209803921568,64.85,84.64130718954259,77.48058823529419,40.68627450980392,415.0,4.0,1.0,56.0,0.0,0.0,0.0009072823069019043,8.744889705078595e-06,2.1862224262696493e-06,0.0,0.00012242845587110026,0.0,0.0,0.0,21.29957805907173,-37.31887520713102,-47.71007371007371,-15.172222222222222,-43.2093023255814,-55.35833333333333,-25.144444444444453,2.1630689945297887,-1.864847158832223,-0.7178298970779434,2,-4.445464072702663,,,,-3.9121176280116776,-3.042257558305785,2.1903316981702914,2.1903316981702914
Ukraine,UKR2020-08-31,UKR,43733759.0,77.39,41.4,0.0,56,-8,167,176,80.13,62.27607843137257,66.13,65.28137254901961,66.77895424836588,37.5,3331.0,85.0,103.0,897.0,2.0,22.0,0.007616541720093166,0.00019435786436743292,0.00023551600035112466,4.573126220410187e-06,0.002051047109853969,5.030438842451206e-05,4.045457810362858e-08,0.0014403998778998778,9.0,-21.086666666666666,-34.322222222222216,7.288888888888889,-12.244444444444444,-33.94444444444444,-32.21111111111111,0.09438663561132804,-0.6426041344752669,-0.2877100909900454,2,-4.223418713633184,,,,-2.6880243643441366,-2.1182421746970523,2.1760912590556813,2.2253092817258633
United Arab Emirates,ARE2020-08-31,ARE,9890400.0,112.442,34.0,0.0,43,-34,83,105,85.26,67.29065359477121,71.26,64.44477124182994,70.4354901960785,50.0,994.0,13.0,0.0,13.0,0.0,0.0,0.010050149640055005,0.00013144058885383806,0.0,0.0,0.00013144058885383806,0.0,0.0,0.0,19.00614439324117,-37.28645833333333,-39.62222222222222,-49.111111111111114,-17.843055555555555,-49.68229166666666,-30.17361111111111,1.2276322149640977,-0.08431037916195741,-1.9655793898327796,2,-5.386225028412276,,,,-3.8812705039293576,-1.9978274718388809,2.2648178230095364,2.303196057420489
United Kingdom,GBR2020-08-31,GBR,67886004.0,272.898,40.8,0.0,129,1,84,81,78.85,73.71732026143799,64.85,71.12450980392167,68.93411764705868,100.0,5487.0,1224.0,5.0,47.0,0.0,0.0,0.008082667525989599,0.001803022608312605,7.3652884326495345e-06,0.0,6.923371126690561e-05,0.0,0.0,0.0,12.478063874461267,-26.24983044904183,-38.84003194037796,-9.5,-13.111510476023495,-35.04264640143049,-34.75496342737722,0.7721145348208084,0.0960516992887786,0.5642386732030171,2,-3.758591203937637,,,,-4.159682387447679,-2.092445285187317,1.8260748027008264,1.9731278535996983
United States,USA2020-08-31,USA,331002647.0,35.60800000000001,38.3,0.0,25,-41,145,86,71.47,69.8051633986926,57.47,70.27869281045719,71.13810457516323,62.5,78427.0,4928.0,0.0,15.0,0.0,0.0,0.023693768225364068,0.0014888098462850054,0.0,0.0,4.531685814585041e-06,0.0,0.0,0.0,12.56431623931624,-12.983664440673435,-26.46901709401709,29.022917112872143,-4.227777777777779,-30.00106837606837,-33.243376068376065,-0.2451725402892551,0.10699567343273957,-1.0742215666112247,0,-3.662378980580865,,,,-5.3437402077499385,-1.6253658641678916,2.0827853703164503,2.071882007306125
Uruguay,URY2020-08-31,URY,3473727.0,19.751,35.6,0.0,18,0,15,19,66.03,51.76450980392164,52.03,47.16732026143786,48.86287581699353,67.72875816993465,36.0,2.0,7.0,472.0,0.0,8.0,0.0010363508704051873,5.757504835584374e-05,0.00020151266924545307,0.0,0.013587711411979122,0.00023030019342337496,0.0,0.0,13.775026910656619,-38.64799928382892,-44.57630522088353,-58.48137854363535,-21.909868421052632,-50.87043418332185,-17.402010050251256,0.20886216282798986,1.4580530477251228,-2.3298387906614613,2,-3.916831839635632,,,,-1.8668536856403932,-2.984493183507194,2.127104798364808,2.1613680022349753
Uzbekistan,UZB2020-08-31,UZB,33469199.0,76.134,28.2,0.0,43,0,155,155,84.62,71.66058823529411,70.62,77.58307189542498,75.59836601307201,50.0,1156.0,12.0,167.0,1165.0,0.0,4.0,0.003453921917880377,3.585386073924267e-05,0.0004989662286211271,0.0,0.003480812313434809,1.195128691308089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.235180562759687,-1.7357602253321986,1.18736922267797,0,,,,,-2.4583193933882503,-2.4616874846657777,,
Venezuela,VEN2020-08-31,VEN,28435943.0,36.253,29.0,0.0,99,0,150,168,75.64,72.38562091503275,61.64,84.12751633986944,76.45581699346391,50.0,2133.0,17.0,8.0,189.0,0.0,9.0,0.007501070036608245,5.978349302500713e-05,2.8133408482356294e-05,0.0,0.0006646517753956674,3.1650084542650824e-05,6.382767049434582e-05,0.054348468462901166,17.955555555555556,-46.00222222222222,-54.4111111111111,-47.477777777777774,-33.96666666666667,-55.4,-38.755555555555546,2.657355578177916,-1.6739280785973945,0.2871951951458044,2,,,,,-3.177405830838214,-2.124876779562029,,
Vietnam,VNM2020-08-31,VNM,97338583.0,308.127,32.6,6171.884,71,-5,184,201,85.9,67.00503267973852,71.9,68.95986928104577,73.45686274509808,31.535947712418302,50.0,4.0,0.0,16.0,0.0,0.0,5.136709253308115e-05,4.109367402646492e-06,0.0,0.0,1.6437469610585972e-05,0.0,0.0,0.0,9.433304272013947,-21.40621533756409,-27.892947635135137,-20.971131394608364,-20.098514635211888,-32.08938673908124,-5.979096283783784,0.10919483203744793,-2.1577414138918978,0.3525145185053542,2,,,,,-4.784165037084311,-4.2893150154042194,,
Yemen,YEM2020-08-31,YEM,29825968.0,53.508,20.3,0.0,21,0,67,94,40.38,32.00375000000001,26.38000000000001,46.229999999999826,37.827152777777854,0.0,116.0,52.0,0.0,34.0,0.0,7.0,0.0003889228339546264,0.0001743447186693153,0.0,0.0,0.00011399462374532151,2.3469481359330906e-05,0.00029985950497901697,0.1046403411197627,6.1555555555555586,-7.18,-8.622222222222222,-10.466666666666667,1.6333333333333333,-9.344444444444443,-9.1,-3.2009447687126253,-0.19286016172203296,-1.4395790658501009,0,,,,,-3.9431156305301807,-3.410136558345517,,
Zambia,ZMB2020-08-31,ZMB,18383956.0,22.995,17.7,0.0,44,0,121,118,63.14,48.77052287581688,49.14,50.07640522875825,53.09398692810456,25.0,527.0,40.0,4.0,52.0,0.0,2.0,0.0028666300115165635,0.00021758102554205407,2.1758102554205414e-05,0.0,0.00028285533320467044,1.0879051277102707e-05,0.0,0.0,11.311111111111117,-8.419999999999998,-12.6,-1.4888888888888892,-4.111111111111111,-16.433333333333334,-7.466666666666668,-2.0856673920400133,-0.8642298548803137,-0.8695887096876427,0,,,,,-3.5484356282740284,-2.5426283566962806,,
Zimbabwe,ZWE2020-08-31,ZWE,14862927.0,42.729,19.6,1899.775,19,0,134,145,71.15,66.13725490196096,57.15000000000001,81.16647058823517,73.826405228758,23.8562091503268,490.0,18.0,0.0,25.0,0.0,3.0,0.0032967934243369424,0.00012110669722054074,0.0,0.0,0.00016820374613963994,2.01844495367568e-05,0.0,0.0,28.82198952879581,-39.289466481346395,-43.195729537366546,-38.72375690607735,-27.11673151750973,-58.44852941176471,-28.96258503401361,2.2098990153094267,-1.6604284337044946,-0.9978645638039124,2,,,,,-3.774164336066901,-2.481908264710424,,
