,date_updated,primary_key_reaction_CAN,iso_code_CAN,continent_CAN,location_CAN,population_CAN,population_density_CAN,median_age_CAN,percentage_of_Pop_New_Cases_CAN,percentage_of_Pop_New_Deaths_CAN,percentage_of_Pop_New_Tests_CAN,percentage_of_Pop_Total_Cases_CAN,percentage_of_Pop_Total_Deaths_CAN,percentage_of_Pop_Total_Tests_CAN,primary_key_response_CAN,StringencyIndex_updated_CAN,percentage_change_stringency_CAN,StringencyLegacyIndex_updated_CAN,GovernmentResponseIndex_updated_CAN,percentage_change_GovernmentResponse_CAN,ContainmentHealthIndex_updated_CAN,percentage_change_ContainmentHealth_CAN,EconomicSupportIndex_updated_CAN,percentage_change_EconomicSupport_CAN,primary_key_reaction_US,iso_code_US,continent_US,location_US,population_US,population_density_US,median_age_US,percentage_of_Pop_New_Cases_US,percentage_of_Pop_New_Deaths_US,percentage_of_Pop_New_Tests_US,percentage_of_Pop_Total_Cases_US,percentage_of_Pop_Total_Deaths_US,percentage_of_Pop_Total_Tests_US,primary_key_response_US,StringencyIndex_updated_US,percentage_change_stringency_US,StringencyLegacyIndex_updated_US,GovernmentResponseIndex_updated_US,percentage_change_GovernmentResponse_US,ContainmentHealthIndex_updated_US,percentage_change_ContainmentHealth_US,EconomicSupportIndex_updated_US,percentage_change_EconomicSupport_US,T_new_cases_CAN,T_new_deaths_CAN,T_new_tests_CAN,T_total_cases_updated_CAN,T_total_deaths_updated_CAN,T_total_tests_updated_CAN,T_new_cases_US,T_new_deaths_US,T_new_tests_US,T_total_cases_updated_US,T_total_deaths_updated_US,T_total_tests_updated_US
134,2020-05-14,CAN2020-05-14,CAN,North America,Canada,37742157.0,4.037,41.4,0.002970153507654584,3.5769020832593107e-06,0.009050887049195414,0.19150468798060485,0.014053250851561028,3.107389967139398,CAN2020-05-14,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006278499639913756,5.274882288176989e-06,0.12715124903517766,0.4201615946593925,0.02541762150923222,3.425291339135424,USA2020-05-14,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.000206052124018748,2.481448415926046e-05,0.0006278983547261758,0.01328549100787428,0.0009749335109682777,0.215572798252178,0.0002477043189945326,2.0810881578503224e-05,0.005016471347921515,0.01657654657031904,0.0010027960480207398,0.1351372950831396
135,2020-05-15,CAN2020-05-15,CAN,North America,Canada,37742157.0,4.037,41.4,0.002975452621852005,4.45125592583381e-06,0.15928077454608647,0.19448014060245686,0.014498376444144409,3.2666707416854845,CAN2020-05-15,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.008200236537685453,5.3564526328395185e-06,0.12682889511756684,0.4283618311970781,0.025953266772516168,3.5521202342529907,USA2020-05-15,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00020641974600629258,3.0880246953746355e-05,0.01104998170161557,0.013491910753880572,0.0010058137579220241,0.2266227799537936,0.000323522198559744,2.113269933487183e-05,0.005003753586956874,0.016900068768878784,0.0010239287473556115,0.14014104867009647
136,2020-05-16,CAN2020-05-16,CAN,North America,Canada,37742157.0,4.037,41.4,0.003182118075551432,2.384601388839541e-06,0.08634906584697849,0.19766225867800824,0.01473683658302836,3.3530198075324638,CAN2020-05-16,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007706282783895683,5.021107882560226e-06,0.10800004267035362,0.4360681139809737,0.02645537756077219,3.6601202769233434,USA2020-05-16,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00022075700352053196,1.6542989439506976e-05,0.005990400287039247,0.013712667757401103,0.001022356747361531,0.23261318024083283,0.00030403434553520056,1.9809670780912003e-05,0.004260902851848836,0.017204103114413984,0.0010437384181365237,0.14440195152194532
137,2020-05-17,CAN2020-05-17,CAN,North America,Canada,37742157.0,4.037,41.4,0.0033145959304869623,3.099981805491403e-06,0.08264763458007977,0.20097685460849524,0.015046834763577504,3.435667442112543,CAN2020-05-17,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007397826036116261,3.5830529173985733e-06,0.09049021290757232,0.4434659400170899,0.026813682852512045,3.7506104898309167,USA2020-05-17,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00022994755320914693,2.1505886271359065e-05,0.005733616328739345,0.01394261531061025,0.00104386263363289,0.23834679656957217,0.00029186486667400255,1.4136142927895088e-05,0.0035700912398632175,0.017495967981087986,0.0010578745610644188,0.14797204276180853
138,2020-05-18,CAN2020-05-18,CAN,North America,Canada,37742157.0,4.037,41.4,0.003015195978332664,2.7290438116719193e-06,0.06171348394316732,0.2039920505868279,0.015319739144744696,3.4973809260557096,CAN2020-05-18,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005701767091910899,2.4410680921231426e-06,0.09774936935776228,0.4491677071090008,0.02705778966172436,3.8483598591886787,USA2020-05-18,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00020917691091287707,1.893253235854687e-05,0.004281325666944405,0.014151792221523128,0.001062795165991437,0.24262812223651659,0.00022495061170165598,9.630694338734596e-06,0.0038564852046789537,0.017720918592789642,0.0010675052554031533,0.1518285279664875
139,2020-05-19,CAN2020-05-19,CAN,North America,Canada,37742157.0,4.037,41.4,0.0028350260956203433,1.5897342592263603e-06,0.044989479536106006,0.2068270766824482,0.015478712570667331,3.542370405591816,CAN2020-05-19,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-19,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006598436658423459,2.3897089862245115e-06,0.13451705115820414,0.4557661437674244,0.027296760560346817,3.9828769103468833,USA2020-05-19,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001966777633363607,1.1028659626337982e-05,0.0031211106742536493,0.014348469984859488,0.001073823825617775,0.24574923291077022,0.0002603267265498791,9.428068343983991e-06,0.005307072781922367,0.017981245319339523,0.0010769333237471374,0.15713560074840985
140,2020-05-20,CAN2020-05-20,CAN,North America,Canada,37742157.0,4.037,41.4,0.002755539382659025,1.8546899690974208e-06,0.09528337238383064,0.20958261606510725,0.015664181567577068,3.637653777975647,CAN2020-05-20,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-20,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006033184381150886,4.737122238179564e-06,0.1222733424243583,0.4617993281485752,0.02777047278416477,4.105150252771241,USA2020-05-20,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001911634335231917,1.286676956406098e-05,0.006610210958039442,0.014539633418382679,0.0010866905951818359,0.25235944386880965,0.00023802594795115084,1.868926822170278e-05,0.004824024329613088,0.018219271267290674,0.0010956225919688401,0.16195962507802295
141,2020-05-21,CAN2020-05-21,CAN,North America,Canada,37742157.0,4.037,41.4,0.002623061527723495,3.126477376478509e-06,0.0056197106063651855,0.21220567759283074,0.015976829305224927,3.6432734885820115,CAN2020-05-21,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-21,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.00703468694617418,4.586066044360062e-06,0.15084894472158106,0.4688340150947494,0.02822907938860078,4.255999197492823,USA2020-05-21,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001819728838345767,2.1689697265131367e-05,0.0003898631177910477,0.014721606302217256,0.0011083802924469672,0.2527493069866007,0.00027753801692751866,1.8093309413612768e-05,0.005951411526053127,0.01849680928421819,0.0011137159013824528,0.16791103660407605
142,2020-05-22,CAN2020-05-22,CAN,North America,Canada,37742157.0,4.037,41.4,0.0032377587746243545,3.232459660426933e-06,0.07025035691521288,0.2154434363674551,0.016300075271267617,3.713523845497225,CAN2020-05-22,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-22,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007683926467210395,3.815679455880605e-06,0.14539611823708468,0.4765179415619598,0.028610647334188843,4.401395315729907,USA2020-05-22,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00022461703438975025,2.2424941240220565e-05,0.004873564688878755,0.014946223336607006,0.0011308052336871878,0.2576228716754795,0.00030315232649922734,1.5053919492353707e-05,0.005736282315508794,0.018799961610717418,0.0011287698208748067,0.17364731891958485
143,2020-05-23,CAN2020-05-23,CAN,North America,Canada,37742157.0,4.037,41.4,0.003062888006109455,2.5965659567363893e-06,0.0804061092745706,0.21850632437356451,0.016559731866941256,3.793929954771796,CAN2020-05-23,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-23,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007295107824319,3.942566658688986e-06,0.11262115375167983,0.4838130493862788,0.029004904000057737,4.514016469481587,USA2020-05-23,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00021248550880077847,1.801347738968537e-05,0.005578112228007979,0.015158708845407785,0.0011488187110768732,0.26320098390348745,0.0002878123467789905,1.5554524891149317e-05,0.004443218570419733,0.01908777395749641,0.001144324345765956,0.17809053749000459
144,2020-05-24,CAN2020-05-24,CAN,North America,Canada,37742157.0,4.037,41.4,0.0030231446496287962,2.7820349536461306e-06,0.0608841725712709,0.2215294690231933,0.016837935362305868,3.8548141273430665,CAN2020-05-24,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.0064156586639018635,3.2628137865012306e-06,0.08821862986491465,0.4902287080501807,0.029331185378707863,4.602235099346501,USA2020-05-24,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00020972834389419397,1.9300154346091468e-05,0.004223792825893675,0.015368437189301979,0.0011681188654229647,0.26742477672938114,0.00025311562497198995,1.2872710254744261e-05,0.0034804709543026415,0.0193408895824684,0.0011571970560207002,0.18157100844430724
145,2020-05-25,CAN2020-05-25,CAN,North America,Canada,37742157.0,4.037,41.4,0.002856222552410028,1.8281943981103145e-06,0.06589978415913007,0.22438569157560334,0.017020754802116903,3.920713911502197,CAN2020-05-25,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.00621384758895901,1.912371413754888e-06,0.11876853661535824,0.4964425556391397,0.029522422520083358,4.721003635961861,USA2020-05-25,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001981482512865391,1.268295857028868e-05,0.004571747037104638,0.015566585440588518,0.0011808018239932534,0.27199652376648575,0.0002451536152959074,7.5448385104195535e-06,0.004685749966960044,0.019586043197764306,0.0011647418945311197,0.18625675841126726
146,2020-05-26,CAN2020-05-26,CAN,North America,Canada,37742157.0,4.037,41.4,0.0026813517838951283,3.2059640894398273e-06,0.05489617352818495,0.2270670433594985,0.017341351211060882,3.9756100850303815,CAN2020-05-26,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005759470557949949,1.510561938195014e-06,0.13711189445563554,0.5022020261970895,0.02967347871390285,4.858115530417495,USA2020-05-26,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001860167256975673,2.2241130246448266e-05,0.0038083799799682777,0.015752602166286087,0.0012030429542397017,0.27580490374645406,0.00022722717434855983,5.959588080900121e-06,0.005409446585976069,0.019813270372112866,0.00117070148261202,0.19166620499724335
147,2020-05-27,CAN2020-05-27,CAN,North America,Canada,37742157.0,4.037,41.4,0.0024799854443931226,2.490583672787965e-06,0.07354640594600886,0.2295470288038917,0.01759040957833968,4.04915649097639,CAN2020-05-27,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005712945250253542,2.10270221796746e-06,0.15296524199699224,0.5079149714473432,0.0298837489356996,5.011080772414489,USA2020-05-27,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00017204709017087252,1.7278233414596173e-05,0.005102225565131496,0.01592464925645696,0.0012203211876542978,0.2809071293115855,0.0002253916212196426,8.29574660861297e-06,0.006034905355066537,0.02003866199333251,0.0011789972292206327,0.1977011103523099
148,2020-05-28,CAN2020-05-28,CAN,North America,Canada,37742157.0,4.037,41.4,0.002310413790075644,3.3384419443753573e-06,0.08204353556157376,0.2318574425939673,0.01792425377277722,4.131200026537964,CAN2020-05-28,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005655846008989771,4.610235035371182e-06,0.15730840968169055,0.5135708174563329,0.03034477243923672,5.168389182096178,USA2020-05-28,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00016028318656944536,2.3160185215309763e-05,0.0056917074221592605,0.016084932443026403,0.0012434813728696076,0.2865988367337448,0.00022313889692506233,1.818866282290717e-05,0.006206255431568577,0.020261800890257572,0.0011971858920435399,0.20390736578387847
149,2020-05-29,CAN2020-05-29,CAN,North America,Canada,37742157.0,4.037,41.4,0.0026310101990196268,2.967503950555873e-06,0.09054331473423737,0.2344884527929869,0.0182210041678328,4.221743341272202,CAN2020-05-29,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006591185961120123,3.5498205547582826e-06,0.15330360787114794,0.520162003417453,0.030699754494712544,5.321692789967327,USA2020-05-29,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001825243168158936,2.058683130249757e-05,0.006281373090180798,0.016267456759842296,0.0012640682041721051,0.2928802098239256,0.0002600406663219959,1.4005031990115285e-05,0.006048254832367753,0.020521841556579566,0.0012111909240336552,0.2099556206162462
150,2020-05-30,CAN2020-05-30,CAN,North America,Canada,37742157.0,4.037,41.4,0.0024004987314318045,2.7025482406848135e-06,0.10014530965996457,0.2368889515244187,0.018491258991901283,4.321888650932166,CAN2020-05-30,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007654621565609412,3.6827500053194436e-06,0.13971217577604447,0.5278166249830625,0.031068029495244488,5.4614049657433705,USA2020-05-30,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00016653276035770353,1.874872136477457e-05,0.006947504131611612,0.0164339895202,0.0012828169255368798,0.2998277139555372,0.00030199616641153273,1.4529475741234496e-05,0.005512034935200684,0.0208238377229911,0.0012257203997748896,0.2154676555514469
151,2020-05-31,CAN2020-05-31,CAN,North America,Canada,37742157.0,4.037,41.4,0.002045458080204584,2.490583672787965e-06,0.08443608562170943,0.2389344096046233,0.01874031735918008,4.406324736553875,CAN2020-05-31,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-05-31,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007038312294825848,2.854962063188576e-06,0.11092449058269918,0.5348549372778882,0.03135352570156335,5.572329456326068,USA2020-05-31,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00014190208719221537,1.7278233414596173e-05,0.005857688749535647,0.016575891607392215,0.001300095158951476,0.3056854027050729,0.00027768104704146025,1.126362147290123e-05,0.004376280477095062,0.02110151877003256,0.0012369840212477909,0.21984393602854196
152,2020-06-01,CAN2020-06-01,CAN,North America,Canada,37742157.0,4.037,41.4,0.002005714723723925,5.882016759137535e-06,0.07486323582406804,0.2409401243283472,0.019328519035093836,4.481187972377944,CAN2020-06-01,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005983940061965728,1.818716573586797e-06,0.12838507602629534,0.540838877339854,0.031535397358922024,5.700714532352365,USA2020-06-01,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00013914492228563088,4.080604061745053e-05,0.0051935796290363285,0.016715036529677846,0.0013409011995689263,0.3108789823341092,0.0002360831222367774,7.175344049403746e-06,0.005065149263366308,0.02133760189226934,0.0012441593652971947,0.22490908529190826
153,2020-06-02,CAN2020-06-02,CAN,North America,Canada,37742157.0,4.037,41.4,0.0020083642808226354,8.213627006002863e-07,0.07985235184094007,0.24294848860916984,0.019410655305153863,4.561040324218883,CAN2020-06-02,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006370341805756012,2.308138641561981e-06,0.13728258795465162,0.5472092191456099,0.031766211223078225,5.8379971203070165,USA2020-06-02,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00013932873327940319,5.698140806941291e-06,0.005539695730309569,0.01685436526295725,0.0013465993403758677,0.31641867806441876,0.00025132774854771993,9.106250587615385e-06,0.005416180920507487,0.02158892964081706,0.00125326561588481,0.23032526621241575
154,2020-06-03,CAN2020-06-03,CAN,North America,Canada,37742157.0,4.037,41.4,0.0018679377545909735,1.8281943981103145e-06,0.07978346335637362,0.24481642636376086,0.01959347474496489,4.640823787575258,CAN2020-06-03,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006206596891655673,3.1238420881872886e-06,0.18404958556116927,0.5534158160372658,0.03207859543189695,6.022046705868187,USA2020-06-03,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001295867506094713,1.268295857028868e-05,0.005534916644471489,0.01698395201356672,0.0013592822989461563,0.32195359470889023,0.00024486755506802416,1.232442815130145e-05,0.007261269390354164,0.02183379719588508,0.0012655900440361116,0.2375865356027699
155,2020-06-04,CAN2020-06-04,CAN,North America,Canada,37742157.0,4.037,41.4,0.0017884510416296554,2.7290438116719193e-06,0.09491508394710986,0.2466048774053905,0.019866379126132087,4.7357388715223685,CAN2020-06-04,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005951311924100715,3.002997133131688e-06,0.17775144861605893,0.5593671279613665,0.03237889514521012,6.199798154484244,USA2020-06-04,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00012407242079630232,1.893253235854687e-05,0.006584661229905093,0.017108024434363024,0.0013782148313047032,0.3285382559387953,0.00023479585121130299,1.1847661104829441e-05,0.007012790324909114,0.022068593047096383,0.001277437705140941,0.24459932592767902
156,2020-06-05,CAN2020-06-05,CAN,North America,Canada,37742157.0,4.037,41.4,0.0016983661002734952,3.6828843672077345e-06,0.09912258061986227,0.248303243505664,0.02023466756285286,4.8348614521422295,CAN2020-06-05,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.0063866558746885176,3.129884335940069e-06,0.16366606276716572,0.5657537838360549,0.032691883578804135,6.36346421725141,USA2020-06-05,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00011782284700804412,2.554972813434966e-05,0.006876553088015504,0.017225847281371068,0.0014037645594390529,0.33541480902681087,0.00025197138406045713,1.234826650362505e-05,0.006457082574717501,0.02232056443115684,0.0012897859716445661,0.2510564085023965
157,2020-06-06,CAN2020-06-06,CAN,North America,Canada,37742157.0,4.037,41.4,0.001613580273114756,1.7487076851489968e-06,0.0149461515938265,0.2499168237787787,0.02040953833136776,4.849807603736057,CAN2020-06-06,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007606585695974811,2.8156874527955065e-06,0.15019336084040438,0.5733603695320297,0.032973452324083684,6.513657578091817,USA2020-06-06,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00011194089520733052,1.213152558897178e-05,0.0010368778158695426,0.017337788176578398,0.0014158960850280246,0.3364516868426804,0.0003001010174018065,1.1108672182797826e-05,0.00592554691378202,0.02262066544855865,0.001300894643827364,0.2569819554161786
158,2020-06-07,CAN2020-06-07,CAN,North America,Canada,37742157.0,4.037,41.4,0.0019129802252690535,1.8546899690974208e-06,0.1000976176321878,0.2518298040040478,0.0205950073282775,4.949905221368243,CAN2020-06-07,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006713843590501558,1.9909206345410287e-06,0.10525021571806342,0.5800742131225313,0.03317254438753778,6.6189077938098775,USA2020-06-07,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.0001327115375036004,1.286676956406098e-05,0.00694419553372371,0.017470499714082,0.0014287628545920856,0.3433958823764041,0.00026487985184368677,7.85473709062636e-06,0.00415241451042413,0.022885545300402335,0.0013087493809179902,0.26113436992660266
159,2020-06-08,CAN2020-06-08,CAN,North America,Canada,37742157.0,4.037,41.4,0.0017010156573722054,7.153804166518621e-07,0.0756316073826941,0.25353081966142005,0.02066654536994269,5.025536828750939,CAN2020-06-08,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006737710469125039,2.1510401999897e-06,0.2038627201673104,0.5868119235916563,0.03338764840753675,6.822770513977189,USA2020-06-08,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00011800665800181641,4.962896831852092e-06,0.005246884817230295,0.017588506372083815,0.0014337257514239377,0.3486427671936344,0.000265821466760469,8.486453427201772e-06,0.008042952801397347,0.023151366767162805,0.001317235834345192,0.26917732272800005
160,2020-06-09,CAN2020-06-09,CAN,North America,Canada,37742157.0,4.037,41.4,0.0014440086187972776,9.273449845487104e-07,0.0882805929719385,0.2549748282802173,0.02075927986839756,5.113817421722876,CAN2020-06-09,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.00568635936014131,1.4894140710602837e-06,0.17257173172998824,0.5924982829517976,0.03353658981464278,6.995342245707178,USA2020-06-09,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,0.00010017699160590334,6.43338478203049e-06,0.006124398501499254,0.017688683363689717,0.0014401591362059683,0.35476716569513367,0.00022434273371740415,5.876153847767519e-06,0.006808436049615049,0.023375709500880207,0.0013231119881929596,0.27598575877761505
161,2020-06-10,CAN2020-06-10,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010836688533726354,1.6427254012005726e-06,0.06777037147081975,0.2560584971335899,0.020923552408517617,5.181587793193696,CAN2020-06-10,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-10,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005638927715281988,3.0181027525136376e-06,0.18844924826235604,0.5981372106670797,0.033838400089894145,7.183791493969532,USA2020-06-10,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,7.517869645287058e-05,1.1396281613882583e-05,0.004701517598707882,0.017763862060142587,0.0014515554178198508,0.3594686832938415,0.00022247142306000152,1.1907256985638442e-05,0.0074348483527984606,0.02359818092394021,0.001335019245178598,0.28342060713041356
162,2020-06-11,CAN2020-06-11,CAN,North America,Canada,37742157.0,4.037,41.4,0.0012505909505914035,1.6692209721876787e-06,0.08885554686235872,0.2573090880841813,0.02109047450573638,5.270443340056055,CAN2020-06-11,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-11,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006227744758790404,2.7733917185260454e-06,0.15371085536968532,0.6043649554258701,0.03411573926174675,7.3375023493392195,USA2020-06-11,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,8.675878906052547e-05,1.1580092607654881e-05,0.006164285487147843,0.017850620849203115,0.0014631355104275058,0.3656329687809894,0.0002457018973993502,1.0941803716532623e-05,0.0060643218818338595,0.02384388282133956,0.0013459610488951305,0.28948492901224737
163,2020-06-12,CAN2020-06-12,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010730706249777934,9.008494135616043e-07,0.10397127011050268,0.2583821587091591,0.021180559447092545,5.374414610166557,CAN2020-06-12,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-12,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.0069132377663433005,2.706926993245465e-06,0.1569020685203161,0.6112781931922133,0.034386431961071294,7.494404417859535,USA2020-06-12,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,7.444345247778138e-05,6.2495737882581905e-06,0.007212927206618813,0.017925064301680897,0.0014693850842157638,0.3728458959876082,0.00027274650811047495,1.0679581840973018e-05,0.0061902241396309555,0.024116629329450034,0.0013566406307361036,0.29567515315187837
164,2020-06-13,CAN2020-06-13,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010942670817674783,1.4572564042908303e-06,0.1155206895037822,0.25947642579092656,0.021326285087521626,5.489935299670338,CAN2020-06-13,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-13,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007745859506676393,2.564934171055134e-06,0.18084175622921836,0.6190240526988897,0.034642925378176814,7.675246174088754,USA2020-06-13,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,7.591394042795978e-05,1.0109604657476484e-05,0.008014159328472267,0.018000978242108855,0.0014794946888732404,0.38086005531608047,0.0003055957576123964,1.0119380561368406e-05,0.007134711577868169,0.024422225087062432,0.001366760011297472,0.3028098647297465
165,2020-06-14,CAN2020-06-14,CAN,North America,Canada,37742157.0,4.037,41.4,0.0012373431650978509,1.5367431172521489e-06,0.11082567432486702,0.26071376895602444,0.02147995939924684,5.6007609739952064,CAN2020-06-14,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007715950380300131,2.3172020131911516e-06,0.104472276319893,0.6267400030791899,0.034874645579495926,7.779718450408647,USA2020-06-14,72.69,0.0,72.14,71.47,0.0,73.11,0.0,62.5,0.0,8.583973409166396e-05,1.0661037638793383e-05,0.007688446247507752,0.018086817976200518,0.0014901557265120339,0.3885485015635882,0.00030441575917237817,9.142008116100785e-06,0.004121722631807495,0.02472664084623481,0.0013759020194135728,0.306931587361554
